year,STATE,ZIP,Prov
12-31-2003,AL,35633,*
12-31-2003,AL,35634,4
12-31-2003,AL,35640,4
12-31-2003,AL,35643,*
12-31-2003,AL,35645,*
12-31-2003,AL,35646,*
12-31-2003,AL,35647,*
12-31-2003,AL,35648,*
12-31-2003,AL,35650,4
12-31-2003,AL,35651,*
12-31-2003,AL,35652,*
12-31-2003,AL,35653,4
12-31-2003,AL,35654,4
12-31-2003,AL,35660,4
12-31-2003,AL,35661,5
12-31-2003,AL,35670,4
12-31-2003,AL,35671,*
12-31-2003,AL,35672,*
12-31-2003,AL,35673,5
12-31-2003,AL,35674,4
12-31-2003,AL,35677,*
12-31-2003,AL,35739,*
12-31-2003,AL,35740,*
12-31-2003,AL,35741,5
12-31-2003,AL,35744,*
12-31-2003,AL,35745,*
12-31-2003,AL,35746,*
12-31-2003,AL,35747,*
12-31-2003,AL,35748,6
12-31-2003,AL,35749,8
12-31-2003,AL,35750,5
12-31-2003,AL,35751,*
12-31-2003,AL,35752,*
12-31-2003,AL,35754,5
12-31-2003,AL,35755,*
12-31-2003,AL,35756,6
12-31-2003,AL,35757,6
12-31-2003,AL,35758,9
12-31-2003,AL,35759,6
12-31-2003,AL,35760,*
12-31-2003,AL,35761,*
12-31-2003,AL,35763,5
12-31-2003,AL,35764,*
12-31-2003,AL,35768,5
12-31-2003,AL,35769,*
12-31-2003,AL,35771,*
12-31-2003,AL,35772,4
12-31-2003,AL,35773,6
12-31-2003,AL,35775,*
12-31-2003,AL,35776,4
12-31-2003,AL,35801,7
12-31-2003,AL,35802,9
12-31-2003,AL,35803,7
12-31-2003,AL,35805,7
12-31-2003,AL,35806,9
12-31-2003,AL,35808,*
12-31-2003,AL,35810,9
12-31-2003,AL,35811,8
12-31-2003,AL,35816,8
12-31-2003,AL,35824,6
12-31-2003,AL,35898,*
12-31-2003,AL,35901,5
12-31-2003,AL,35903,5
12-31-2003,AL,35904,6
12-31-2003,AL,35905,4
12-31-2003,AL,35906,7
12-31-2003,AL,35907,*
12-31-2003,AL,35950,5
12-31-2003,AL,35951,4
12-31-2003,AL,35952,*
12-31-2003,AL,35953,4
12-31-2003,AL,35954,7
12-31-2003,AL,35956,*
12-31-2003,AL,35957,4
12-31-2003,AL,35959,*
12-31-2003,AL,35960,4
12-31-2003,AL,35961,*
12-31-2003,AL,35962,*
12-31-2003,AL,35963,*
12-31-2003,AL,35966,*
12-31-2003,AL,35967,4
12-31-2003,AL,35968,*
12-31-2003,AL,35971,*
12-31-2003,AL,35972,*
12-31-2003,AL,35973,*
12-31-2003,AL,35974,*
12-31-2003,AL,35976,7
12-31-2003,AL,35978,*
12-31-2003,AL,35980,*
12-31-2003,AL,35983,*
12-31-2003,AL,35984,*
12-31-2003,AL,35986,*
12-31-2003,AL,35987,*
12-31-2003,AL,35989,4
12-31-2003,AL,36003,*
12-31-2003,AL,36005,*
12-31-2003,AL,36006,*
12-31-2003,AL,36009,*
12-31-2003,AL,36010,4
12-31-2003,AL,36013,*
12-31-2003,AL,36016,4
12-31-2003,AL,36017,*
12-31-2003,AL,36020,*
12-31-2003,AL,36022,6
12-31-2003,AL,36024,4
12-31-2003,AL,36025,4
12-31-2003,AL,36026,*
12-31-2003,AL,36027,5
12-31-2003,AL,36028,*
12-31-2003,AL,36029,*
12-31-2003,AL,36030,*
12-31-2003,AL,36031,*
12-31-2003,AL,36033,4
12-31-2003,AL,36034,*
12-31-2003,AL,36035,*
12-31-2003,AL,36036,*
12-31-2003,AL,36037,*
12-31-2003,AL,36039,*
12-31-2003,AL,36040,*
12-31-2003,AL,36041,*
12-31-2003,AL,36043,5
12-31-2003,AL,36046,*
12-31-2003,AL,36047,*
12-31-2003,AL,36048,*
12-31-2003,AL,36049,*
12-31-2003,AL,36051,4
12-31-2003,AL,36052,*
12-31-2003,AL,36053,*
12-31-2003,AL,36054,6
12-31-2003,AL,36061,*
12-31-2003,AL,36064,8
12-31-2003,AL,36066,5
12-31-2003,AL,36067,7
12-31-2003,AL,36069,*
12-31-2003,AL,36071,*
12-31-2003,AL,36075,*
12-31-2003,AL,36078,7
12-31-2003,AL,36079,4
12-31-2003,AL,36080,*
12-31-2003,AL,36081,6
12-31-2003,AL,36083,4
12-31-2003,AL,36088,*
12-31-2003,AL,36089,4
12-31-2003,AL,36091,*
12-31-2003,AL,36092,6
12-31-2003,AL,36093,4
12-31-2003,AL,36104,7
12-31-2003,AL,36105,8
12-31-2003,AL,36106,6
12-31-2003,AL,36107,6
12-31-2003,AL,36108,7
12-31-2003,AL,36109,8
12-31-2003,AL,36110,8
12-31-2003,AL,36111,7
12-31-2003,AL,36112,*
12-31-2003,AL,36113,4
12-31-2003,AL,36115,4
12-31-2003,AL,36116,7
12-31-2003,AL,36117,8
12-31-2003,AL,36201,5
12-31-2003,AL,36203,5
12-31-2003,AL,36205,*
12-31-2003,AL,36206,*
12-31-2003,AL,36207,4
12-31-2003,AL,36250,*
12-31-2003,AL,36251,4
12-31-2003,AL,36256,*
12-31-2003,AL,36258,*
12-31-2003,AL,36260,*
12-31-2003,AL,36262,*
12-31-2003,AL,36263,*
12-31-2003,AL,36264,4
12-31-2003,AL,36265,4
12-31-2003,AL,36266,4
12-31-2003,AL,36268,4
12-31-2003,AL,36269,*
12-31-2003,AL,36270,*
12-31-2003,AL,36271,4
12-31-2003,AL,36272,5
12-31-2003,AL,36273,*
12-31-2003,AL,36274,*
12-31-2003,AL,36276,*
12-31-2003,AL,36277,*
12-31-2003,AL,36278,*
12-31-2003,AL,36279,*
12-31-2003,AL,36280,*
12-31-2003,AL,36301,5
12-31-2003,AL,36303,7
12-31-2003,AL,36305,6
12-31-2003,AL,36310,5
12-31-2003,AL,36311,4
12-31-2003,AL,36312,4
12-31-2003,AL,36314,*
12-31-2003,AL,36316,*
12-31-2003,AL,36317,*
12-31-2003,AL,36318,*
12-31-2003,AL,36319,*
12-31-2003,AL,36320,*
12-31-2003,AL,36322,4
12-31-2003,AL,36323,4
12-31-2003,AL,36330,6
12-31-2003,AL,36340,5
12-31-2003,AL,36343,*
12-31-2003,AL,36344,*
12-31-2003,AL,36345,5
12-31-2003,AL,36346,*
12-31-2003,AL,36349,*
12-31-2003,AL,36350,5
12-31-2003,AL,36351,4
12-31-2003,AL,36352,4
12-31-2003,AL,36353,5
12-31-2003,AL,36360,5
12-31-2003,AL,36362,*
12-31-2003,AL,36370,*
12-31-2003,AL,36373,*
12-31-2003,AL,36374,*
12-31-2003,AL,36375,4
12-31-2003,AL,36376,*
12-31-2003,AL,36401,4
12-31-2003,AL,36420,*
12-31-2003,AL,36425,*
12-31-2003,AL,36426,4
12-31-2003,AL,36432,*
12-31-2003,AL,36436,*
12-31-2003,AL,36441,*
12-31-2003,AL,36442,*
12-31-2003,AL,36445,4
12-31-2003,AL,36451,*
12-31-2003,AL,36453,*
12-31-2003,AL,36456,*
12-31-2003,AL,36460,*
12-31-2003,AL,36467,*
12-31-2003,AL,36471,*
12-31-2003,AL,36474,*
12-31-2003,AL,36475,*
12-31-2003,AL,36477,*
12-31-2003,AL,36480,*
12-31-2003,AL,36501,*
12-31-2003,AL,36502,4
12-31-2003,AL,36505,4
12-31-2003,AL,36507,5
12-31-2003,AL,36509,4
12-31-2003,AL,36511,*
12-31-2003,AL,36518,*
12-31-2003,AL,36521,4
12-31-2003,AL,36522,5
12-31-2003,AL,36523,5
12-31-2003,AL,36524,*
12-31-2003,AL,36525,4
12-31-2003,AL,36526,4
12-31-2003,AL,36527,4
12-31-2003,AL,36528,4
12-31-2003,AL,36529,*
12-31-2003,AL,36530,*
12-31-2003,AL,36532,5
12-31-2003,AL,36535,*
12-31-2003,AL,36540,*
12-31-2003,AL,36541,4
12-31-2003,AL,36542,*
12-31-2003,AL,36544,4
12-31-2003,AL,36545,4
12-31-2003,AL,36548,*
12-31-2003,AL,36549,*
12-31-2003,AL,36551,*
12-31-2003,AL,36553,*
12-31-2003,AL,36558,*
12-31-2003,AL,36560,4
12-31-2003,AL,36561,*
12-31-2003,AL,36562,4
12-31-2003,AL,36567,*
12-31-2003,AL,36571,6
12-31-2003,AL,36572,5
12-31-2003,AL,36574,*
12-31-2003,AL,36575,6
12-31-2003,AL,36576,*
12-31-2003,AL,36579,*
12-31-2003,AL,36580,*
12-31-2003,AL,36582,7
12-31-2003,AL,36585,*
12-31-2003,AL,36587,5
12-31-2003,AL,36602,4
12-31-2003,AL,36603,4
12-31-2003,AL,36604,4
12-31-2003,AL,36605,6
12-31-2003,AL,36606,5
12-31-2003,AL,36607,4
12-31-2003,AL,36608,7
12-31-2003,AL,36609,5
12-31-2003,AL,36610,*
12-31-2003,AL,36611,*
12-31-2003,AL,36612,*
12-31-2003,AL,36613,5
12-31-2003,AL,36615,*
12-31-2003,AL,36617,*
12-31-2003,AL,36618,6
12-31-2003,AL,36619,6
12-31-2003,AL,36693,5
12-31-2003,AL,36695,6
12-31-2003,AL,36701,5
12-31-2003,AL,36703,5
12-31-2003,AL,36720,*
12-31-2003,AL,36726,*
12-31-2003,AL,36728,*
12-31-2003,AL,36732,4
12-31-2003,AL,36736,*
12-31-2003,AL,36738,*
12-31-2003,AL,36740,*
12-31-2003,AL,36742,*
12-31-2003,AL,36744,5
12-31-2003,AL,36748,5
12-31-2003,AL,36749,*
12-31-2003,AL,36750,*
12-31-2003,AL,36752,*
12-31-2003,AL,36756,*
12-31-2003,AL,36758,*
12-31-2003,AL,36759,*
12-31-2003,AL,36761,*
12-31-2003,AL,36765,*
12-31-2003,AL,36767,*
12-31-2003,AL,36768,*
12-31-2003,AL,36769,*
12-31-2003,AL,36773,*
12-31-2003,AL,36775,*
12-31-2003,AL,36776,*
12-31-2003,AL,36782,*
12-31-2003,AL,36783,*
12-31-2003,AL,36784,4
12-31-2003,AL,36786,*
12-31-2003,AL,36790,*
12-31-2003,AL,36792,*
12-31-2003,AL,36801,6
12-31-2003,AL,36804,*
12-31-2003,AL,36830,5
12-31-2003,AL,36832,5
12-31-2003,AL,36850,*
12-31-2003,AL,36852,*
12-31-2003,AL,36853,6
12-31-2003,AL,36854,5
12-31-2003,AL,36855,*
12-31-2003,AL,36856,*
12-31-2003,AL,36858,*
12-31-2003,AL,36860,*
12-31-2003,AL,36861,*
12-31-2003,AL,36862,4
12-31-2003,AL,36863,4
12-31-2003,AL,36866,*
12-31-2003,AL,36867,4
12-31-2003,AL,36869,*
12-31-2003,AL,36870,4
12-31-2003,AL,36871,*
12-31-2003,AL,36874,*
12-31-2003,AL,36875,*
12-31-2003,AL,36877,*
12-31-2003,AL,36879,*
12-31-2003,AL,36904,*
12-31-2003,AL,36907,*
12-31-2003,AL,36908,*
12-31-2003,AL,36912,*
12-31-2003,AL,36919,*
12-31-2003,AL,36921,*
12-31-2003,AL,36922,*
12-31-2003,AL,36925,*
12-31-2003,AR,71601,4
12-31-2003,AR,71602,5
12-31-2003,AR,71603,4
12-31-2003,AR,71630,*
12-31-2003,AR,71635,*
12-31-2003,AR,71638,*
12-31-2003,AR,71639,*
12-31-2003,AR,71640,*
12-31-2003,AR,71642,*
12-31-2003,AR,71643,*
12-31-2003,AR,71644,*
12-31-2003,AR,71646,*
12-31-2003,AR,71647,*
12-31-2003,AR,71651,*
12-31-2003,AR,71652,*
12-31-2003,AR,71653,*
12-31-2003,AR,71654,*
12-31-2003,AR,71655,*
12-31-2003,AR,71658,*
12-31-2003,AR,71660,*
12-31-2003,AR,71661,*
12-31-2003,AR,71663,*
12-31-2003,AR,71665,*
12-31-2003,AR,71667,4
12-31-2003,AR,71670,*
12-31-2003,AR,71671,*
12-31-2003,AR,71674,*
12-31-2003,AR,71675,*
12-31-2003,AR,71676,*
12-31-2003,AR,71677,*
12-31-2003,AR,71701,4
12-31-2003,AR,71720,*
12-31-2003,AR,71725,*
12-31-2003,AR,71726,*
12-31-2003,AR,71730,6
12-31-2003,AR,71740,*
12-31-2003,AR,71742,*
12-31-2003,AR,71743,*
12-31-2003,AR,71744,*
12-31-2003,AR,71747,*
12-31-2003,AR,71748,*
12-31-2003,AR,71749,4
12-31-2003,AR,71751,*
12-31-2003,AR,71752,*
12-31-2003,AR,71753,5
12-31-2003,AR,71758,*
12-31-2003,AR,71762,*
12-31-2003,AR,71763,*
12-31-2003,AR,71764,*
12-31-2003,AR,71765,*
12-31-2003,AR,71766,*
12-31-2003,AR,71770,4
12-31-2003,AR,71801,*
12-31-2003,AR,71822,4
12-31-2003,AR,71825,*
12-31-2003,AR,71826,*
12-31-2003,AR,71831,*
12-31-2003,AR,71832,4
12-31-2003,AR,71833,*
12-31-2003,AR,71835,*
12-31-2003,AR,71836,*
12-31-2003,AR,71837,*
12-31-2003,AR,71838,*
12-31-2003,AR,71839,*
12-31-2003,AR,71841,*
12-31-2003,AR,71842,*
12-31-2003,AR,71845,*
12-31-2003,AR,71846,*
12-31-2003,AR,71847,*
12-31-2003,AR,71851,*
12-31-2003,AR,71852,4
12-31-2003,AR,71854,4
12-31-2003,AR,71855,*
12-31-2003,AR,71857,4
12-31-2003,AR,71858,*
12-31-2003,AR,71859,*
12-31-2003,AR,71860,*
12-31-2003,AR,71861,*
12-31-2003,AR,71862,*
12-31-2003,AR,71865,*
12-31-2003,AR,71866,*
12-31-2003,AR,71901,6
12-31-2003,AR,71909,4
12-31-2003,AR,71913,4
12-31-2003,AR,71921,*
12-31-2003,AR,71922,*
12-31-2003,AR,71923,5
12-31-2003,AR,71929,*
12-31-2003,AR,71933,*
12-31-2003,AR,71935,*
12-31-2003,AR,71937,*
12-31-2003,AR,71940,*
12-31-2003,AR,71941,*
12-31-2003,AR,71943,*
12-31-2003,AR,71944,*
12-31-2003,AR,71945,*
12-31-2003,AR,71949,*
12-31-2003,AR,71950,*
12-31-2003,AR,71952,*
12-31-2003,AR,71953,4
12-31-2003,AR,71956,*
12-31-2003,AR,71957,*
12-31-2003,AR,71958,*
12-31-2003,AR,71959,*
12-31-2003,AR,71961,*
12-31-2003,AR,71962,*
12-31-2003,AR,71964,*
12-31-2003,AR,71965,*
12-31-2003,AR,71968,*
12-31-2003,AR,71970,*
12-31-2003,AR,71971,*
12-31-2003,AR,71972,*
12-31-2003,AR,71973,*
12-31-2003,AR,72002,6
12-31-2003,AR,72003,*
12-31-2003,AR,72004,*
12-31-2003,AR,72006,*
12-31-2003,AR,72007,*
12-31-2003,AR,72010,4
12-31-2003,AR,72011,*
12-31-2003,AR,72012,4
12-31-2003,AR,72013,*
12-31-2003,AR,72015,5
12-31-2003,AR,72016,*
12-31-2003,AR,72017,*
12-31-2003,AR,72020,*
12-31-2003,AR,72021,*
12-31-2003,AR,72022,5
12-31-2003,AR,72023,6
12-31-2003,AR,72024,*
12-31-2003,AR,72025,*
12-31-2003,AR,72026,*
12-31-2003,AR,72027,*
12-31-2003,AR,72028,*
12-31-2003,AR,72029,*
12-31-2003,AR,72030,*
12-31-2003,AR,72031,*
12-31-2003,AR,72032,7
12-31-2003,AR,72035,*
12-31-2003,AR,72036,*
12-31-2003,AR,72039,*
12-31-2003,AR,72040,*
12-31-2003,AR,72041,*
12-31-2003,AR,72042,*
12-31-2003,AR,72044,*
12-31-2003,AR,72045,*
12-31-2003,AR,72046,*
12-31-2003,AR,72047,*
12-31-2003,AR,72055,*
12-31-2003,AR,72057,*
12-31-2003,AR,72058,*
12-31-2003,AR,72060,*
12-31-2003,AR,72063,*
12-31-2003,AR,72064,*
12-31-2003,AR,72065,5
12-31-2003,AR,72066,*
12-31-2003,AR,72067,4
12-31-2003,AR,72068,*
12-31-2003,AR,72069,*
12-31-2003,AR,72070,*
12-31-2003,AR,72072,*
12-31-2003,AR,72073,*
12-31-2003,AR,72076,9
12-31-2003,AR,72079,*
12-31-2003,AR,72081,4
12-31-2003,AR,72082,*
12-31-2003,AR,72083,*
12-31-2003,AR,72084,*
12-31-2003,AR,72086,*
12-31-2003,AR,72087,*
12-31-2003,AR,72088,*
12-31-2003,AR,72101,4
12-31-2003,AR,72102,*
12-31-2003,AR,72103,6
12-31-2003,AR,72104,6
12-31-2003,AR,72106,4
12-31-2003,AR,72110,6
12-31-2003,AR,72111,*
12-31-2003,AR,72112,*
12-31-2003,AR,72113,6
12-31-2003,AR,72114,7
12-31-2003,AR,72116,9
12-31-2003,AR,72117,8
12-31-2003,AR,72118,8
12-31-2003,AR,72120,7
